,min_dist_to_hydrant
F15029484,20.809728826165657
F15029615,12.742284942073722
F12061415,20.88002562200245
F13071669,17.225544351487194
F14063821,31.880767969107385
F15030014,16.716750198605958
F15030230,27.60006824097428
F13072691,42.11158898011199
F16022887,28.572662338826632
F16022999,15.005140459093791
F15030390,37.456494743332875
F15030457,26.624982307171283
F12063476,33.05223757833186
F16061232,6.472610541828505
F16061510,41.36797884518153
F15030847,13.005346963951926
F12064061,94.00472621967384
F13073904,67.63212835517822
F15031112,12.86928642384313
F16114210,17.524352489332923
F12064750,20.32618889119175
F13104454,25.09447609077101
F16071418,14.5970482234641
F16099305,14.97202541731625
F16036867,19.212671335078173
F16037483,21.131653998962364
F16072235,16.41172478198285
F12064855,11.650991541926153
F17034957,27.9165863593253
F16023080,20.393268190848772
F16023246,18.45534236620995
F13074362,22.038797141979067
F13074477,28.470822906581773
F16023543,17.33489978303944
F12064918,12.21881204676179
F12065290,10.214231468256173
F15031416,18.836442271638525
F15031821,17.92697329739615
F14066087,12.302091965665467
F15095050,32.52361018069549
F17035351,21.807207125154463
F13074928,25.09447609077101
F13075157,14.183090014898195
F12065671,23.556600697096286
F12065699,25.387922068114705
F12065896,26.408081193956736
F16091664,19.350665979292835
F14066393,17.92697329739615
F12066343,23.99162453940557
F12066527,37.30709296379371
F17066557,23.49621847872208
F17066588,13.833403166144034
F15032143,25.699532096735812
F15032340,49.56371500613642
F13076178,11.36718108227123
F12067203,55.80158498164735
F15033011,18.228190753802977
F15033020,55.17117858755319
F12067794,32.52361018069549
F12068135,42.78211175677992
F16114709,19.545293182706203
F15096078,33.04552998963006
F13077081,49.02615067944216
F17028786,17.900335311838113
F17015636,72.89787430309413
F14003195,12.477152449913383
F15057556,23.26257189211643
F15115174,12.477152449913383
F16101731,17.851923351558003
F12068608,18.875534488470162
F17010664,29.007131995358247
F16062255,17.935932285751893
F12068805,47.24132673800276
F16024623,46.10353430424367
F14005163,31.490610003727625
F14100797,19.187455336623277
F14007000,17.1788612453463
F14007309,29.38823747135129
F16039908,10.612499241929207
F16024624,12.37111564775908
F16024627,39.07697779192418
F12070296,20.84584565645004
F15033872,32.117095982330724
F13078980,32.45414991923523
F15116708,30.197325636595803
F14102135,47.08622228623546
F16040611,14.927553008529951
F14102979,14.82665413428763
F15116918,46.84687653110204
F16024894,38.77413038787057
F14069508,42.230466507867526
F14069527,19.478949827208304
F16025277,12.03372630787858
F15034203,36.91526595117985
F15034340,19.604300945273916
F15034612,18.48529305113789
F15034675,13.291463074436452
F16062868,18.91037099029349
F14069929,29.35831865271985
F13079806,24.800337689377482
F12071857,32.44373785404122
F17050509,90.3004379672572
F16092818,46.64947238115892
F14070594,50.38473341202418
F15097361,18.172824505213494
F15097628,7.487094001182157
F15097717,17.1006945698259
F16025767,19.071529944870907
F14070984,23.55495005436727
F14071005,16.412815603228896
F13081182,41.79237029174765
F17035999,38.16808647736503
F12074112,22.571488382111827
F16063611,12.466455454331284
F16063654,25.78652831222262
F16063658,28.80921329962487
F13081491,6.19877858193005
F13081960,15.914452727707378
F15098122,32.498417602772925
F17011303,18.265270098368063
F16092873,14.416170818811626
F12074430,48.39535649533763
F12074695,21.558576537071175
F16026048,43.894106994934184
F16093263,14.302259864220336
F13082528,45.51412174300071
F15036136,15.603452168787326
F16093388,25.51369520154236
F12075105,25.867709875011688
F12075428,23.732215998362438
F13082826,8.836660366220654
F15060459,12.04039586160411
F15060626,38.544306048460705
F15060637,25.78652831222262
F14104184,15.079335461275047
F17016898,29.38823747135129
F15062222,40.48406430957298
F16102892,38.08560573951004
F14015709,23.811370009886474
F17047044,20.878236603016546
F14018642,36.314437442690924
F14018461,19.83448183239055
F15036628,47.194321162888414
F15036960,33.37017588938942
F13083860,32.06235182979035
F13084310,30.451769906821763
F12078505,19.3069108745659
F17044299,18.273226717390134
F15038318,87.24339795569387
F12081027,52.553634252137236
F13087690,30.683092085818192
F13088387,37.566142870988855
F12082977,181.6624803399839
F12083292,29.418110727517924
F17025828,16.311492113103366
F12085118,21.321031419424433
F12087216,21.321031419424433
F13093456,8.16520086597282
F16117819,30.261217917288512
F14081321,22.993120396222775
F13094451,27.935715366775977
F16030551,18.33487265506177
F13095157,15.10156545892677
F14082016,23.648477088970807
F12093023,25.20240561577686
F14084203,18.548421608920037
F16068439,21.294881084526676
F13099719,21.65948613790043
F12100990,18.350530121182462
F15108468,46.92997448650178
F15049536,31.998302612731692
F13107988,49.65099677994771
F13109195,15.944705808128061
F12110457,15.827232497118187
F14019750,13.005346963951926
F14020663,30.94322751265002
F14021787,23.811370009886474
F16104868,51.16529891335752
F17057431,59.21396576833075
F17031370,12.491038994475515
F14094302,51.51441629240786
F12112619,18.63626590046548
F12113881,19.738413531816523
F13097922,31.760579209102644
F15098591,59.62755813376004
F15098680,26.689308709430737
F15036600,10.46912741114938
F12076427,14.297837402370009
F12076591,19.336023185691975
F14072836,11.6461305604654
F13083282,28.241745360919584
F16080876,45.39723450449671
F14029631,10.180698839411749
F17070357,26.869491253682167
F17065689,40.667605113861036
F16006684,19.34928325795559
F16106268,19.720349302688305
F16063859,25.875673985099226
F12077077,29.2849733279711
F15099091,17.1788612453463
F14073324,31.822091306550032
F15037252,13.13274427850828
F17025328,16.7241335358954
F13084399,14.487921738310169
F12077911,24.51145492434724
F12078245,50.91159958053759
F17062445,42.761796622573826
F16093723,20.627901939290265
F15037562,19.91724668533544
F13084850,46.74606860099644
F12078482,59.115389751722546
F17043985,29.42653984926838
F16026997,41.38380190135737
F15100115,18.711046590275735
F14074224,52.19585327926895
F13085898,14.487921738310169
F16064754,12.569613798964438
F16064891,395.4178882851382
F17044170,25.54757209006337
F12079806,28.419589297391955
F14074779,15.885305219672004
F13085982,35.17176659604373
F13086217,42.38056022983882
F14074829,27.340407886891313
F14074880,14.82665413428763
F12080178,37.061266786301864
F12080397,47.24096894454942
F17062711,34.654160423591236
F16027558,22.291202153882715
F13086725,19.858020232981442
F14075367,14.254398406346374
F14075686,22.592872051542468
F12081625,22.005563310343604
F13087371,41.19233592163105
F13087459,36.44009400308693
F16116699,39.99047721434396
F12082157,19.917722613947532
F12082172,34.3481711713632
F13087904,15.112312163646482
F14076079,56.22552902187435
F16093986,18.07422546453068
F14031667,26.600945570212424
F15005031,19.22369981356033
F13030272,72.89787430309413
F15074132,29.830217424106323
F15007026,19.522331937667616
F15039357,14.419109952622318
F16028086,16.23604186968668
F14076737,46.96599486595551
F13088636,21.004620711787144
F12082970,42.49544376190967
F16028407,48.37191602143025
F17050875,14.402090602289304
F15040253,17.33489978303944
F15101955,20.438980048478737
F15102173,34.20950988814955
F12083381,23.063203814439337
F12083623,9.963896936317319
F13089022,14.575314573033339
F16065716,38.15433517329675
F16065790,21.050407353889398
F16065911,19.185140143899908
F12084367,22.038797141979067
F17025795,39.24097204565464
F17025874,25.653754110177193
F15040551,28.85378947176998
F15040563,36.138872091687595
F15040704,46.09354465136658
F12084578,18.240727244100317
F12084821,9.327182972552485
F14077609,17.34426327318232
F13090386,25.60439175516377
F16028746,9.597416872542354
F16029124,29.924872694358715
F12085145,18.485206522205157
F17012481,42.53679454715467
F13090449,11.629333176450992
F15040933,40.38396783324321
F15041319,15.168759265248202
F16094778,46.64089964383925
F16094783,12.345568694016169
F17055634,24.076901424390368
F17055761,24.175272335261237
F12086222,29.322691482233594
F13091161,67.21240783973974
F15103311,29.58711817625962
F12087663,20.358566147373985
F15007406,10.52214714768989
F14037677,37.634894180879435
F13042433,34.82853879135308
F13043046,19.730354438104964
F15009946,14.5970482234641
F12087723,26.132695954380416
F12087941,14.240983693157501
F15042008,17.06939541706828
F15042180,13.881832336070559
F15042512,10.612499241929207
F17020879,18.86886126460482
F13039628,19.187455336623277
F17005749,15.005140459093791
F17032388,19.981228430931754
F15011621,58.03273412973956
F16011627,27.322834168030347
F15103942,17.736121510737128
F12088681,47.00028855413997
F16030236,24.31200109036723
F12089176,26.537749243020826
F13093383,37.44571503853554
F13093598,14.773857539675886
F15042764,24.76290238352826
F16066998,8.024862692462062
F12089493,14.907259431766676
F12089544,22.134002001535823
F13093863,23.66121959236094
F12090124,19.403189473960982
F12090132,36.5607081121098
F14081064,92.70183014622032
F15043229,50.11556403774277
F13094727,36.66489747943736
F12090570,37.30709296379371
F12091082,19.766899800552352
F15105016,26.968492078813682
F16030641,37.822812582160864
F16030787,8.052072417606654
F14081840,24.55831567879547
F12091305,28.419589297391955
F13095175,36.28296403744296
F13095214,21.20252773578857
F13095406,78.35943610462952
F17013085,21.610184854846963
F15044068,14.907259431766676
F16067139,11.188870484001498
F16067509,76.7457651084042
F12091716,16.309688039483596
F16067545,17.124712484095742
F13095816,43.048047791453016
F15044291,37.28277676107925
F15044484,21.22602452955781
F13096039,39.83923605229289
F13096088,20.821682355971497
F13096472,12.854126723567063
F12092894,24.39777668067109
F12093142,9.174113295824592
F16031068,28.697315076677558
F16031083,17.742913129184778
F16031189,39.81786612684996
F15012650,35.381967310999016
F15013129,34.168141852549965
F14042357,25.71866046288372
F15014482,23.301516206783795
F13047325,17.17257129003139
F14045280,23.66029246497502
F13096931,30.63230826828021
F16118377,30.13849833525714
F16118393,26.968492078813682
F14083190,19.187455336623277
F17071324,11.650991541926153
F15044811,37.62570582541742
F15045107,19.50374696736643
F13097343,45.053797600524604
F13097424,11.090167853252364
F13097623,129.03764740131393
F16031503,34.41864609747773
F16031690,15.801732433448056
F16096223,21.774521354121585
F12094693,15.800877730044856
F12094780,38.478436087761374
F14084111,54.80841533164799
F13097899,50.17321844204278
F16096399,15.712680982979489
F15045499,20.807802181970377
F12095362,16.38800839335938
F12095393,54.16872174654677
F17059801,19.39118233246686
F17059815,40.31008455186983
F13098639,22.26207635635808
F15046184,46.809760590352475
F12096248,29.63004857586239
F13099120,17.654920627475793
F13099154,19.13089043586034
F13099248,112.10878273401215
F13099282,20.504562293928856
F16068792,15.02297379704872
F15106339,11.650991541926153
F12097663,13.917813659767608
F13099942,23.990825096364393
F13100450,13.515439222393802
F15046807,15.541837998152573
F16118871,23.007940498089177
F12098286,92.70183014622032
F16032790,50.626577449322525
F16032926,17.274124474677343
F16097097,20.075171331414392
F14086007,19.496057115785337
F12098481,16.697604935767338
F15106979,15.336107152829753
F15107043,101.353145911553
F15047018,16.125284958392978
F15047094,8.678872701999113
F15047232,49.05304970687601
F15047463,23.12658670490457
F12099306,50.012205387986164
F12099334,27.39869676131067
F13101551,26.869491253682167
F14086584,35.931706710580215
F12099913,14.48725038960557
F17037285,27.24082197038725
F17037615,13.003302527868714
F15047678,42.32445680467467
F13101965,18.731593277053854
F12100290,25.165025717370703
F12100329,15.37893644618847
F15107657,16.642596996901364
F14087263,33.55308701565082
F15107827,17.223162651992343
F15107884,16.20079615019239
F15107903,20.093380904202757
F16033494,37.060015175135675
F13102264,21.659068794011343
F13102391,44.63827630298357
F12100730,27.262770439889895
F13050069,18.228239957468766
F13050191,34.464403507857874
F17021612,395.4178882851382
F13052623,28.05106862094178
F17083666,66.08041405916758
F12100905,45.087063410475224
F12101093,13.675821769892579
F16033657,18.665525019002118
F12101436,18.74793648838778
F17071529,49.75653629684283
F13102987,49.95118638779914
F13103090,25.943217032386194
F16069653,14.14440193740593
F16069669,18.494708667650908
F15108427,16.805234210643757
F16069914,43.25292410667375
F12101847,58.03273412973956
F12101848,25.165025717370703
F14088204,34.67634815181545
F13103308,54.521191083986096
F13103400,68.08686424096581
F13103584,49.339972018424795
F13103776,106.47023635209838
F14088515,38.44300722229878
F15048770,24.968505668439043
F15048789,21.43485353103312
F15048975,16.805234210643757
F12102634,68.68047017194841
F15049208,13.238727829573525
F17051354,26.94611345617449
F12103070,19.800318050117177
F12103268,44.45407606351925
F12103780,29.373012296656423
F13104426,9.109618751385648
F13104692,9.735876551196597
F16098224,42.84091298666562
F16098378,25.791372586235873
F14089633,22.756946878801493
F16070119,8.52315122216485
F16070440,43.47790543473453
F17051616,38.768811128421405
F15049818,14.529661229124525
F12104688,40.95811153304958
F17089221,19.302451559043288
F17089257,19.302451559043288
F15086723,38.69097205272493
F16017499,11.08469178124453
F14055236,81.44359417198409
F16088940,39.094191873725094
F14089819,22.683042478340937
F15109550,18.19263836547999
F15050399,24.785679997405584
F12105845,14.5970482234641
F13106283,38.57801752690681
F16119862,43.674281136069474
F12106592,10.847691176227354
F12106926,5.458407115646583
F16070957,46.10026195028272
F16071002,46.21846585964802
F13107328,31.249087513016818
F17022937,14.357043750612794
F16058650,40.038646385770846
F17042760,19.51191172103851
F13066471,35.66127942477725
F15092104,54.6134634775802
F14091515,15.043476600161632
F15110350,37.84260995522781
F13107759,35.142844236588914
F13107841,12.03372630787858
F13107879,36.1245543476913
F15051918,42.27902933644322
F13108432,31.249087513016818
F17027929,26.47206631077638
F17028149,49.77514354129154
F12108986,9.661665084655452
F12109120,33.01476961203925
F12109122,49.56371500613642
F12109165,24.903035144742795
F12109361,17.338891144953475
F12109513,19.33845255798264
F16071475,35.09184960887608
F15111073,13.692868390578502
F13109099,11.028939853789838
F13109221,21.224212010015073
F15052230,20.107470264353672
F14092608,31.490610003727625
F14092615,30.196894956791294
F15111205,41.75748487419818
F12110006,23.88514324295707
F12110204,14.191494984141249
F13109529,17.869483411323092
F13109565,14.096602211303823
F13109903,26.89675437486072
F16036429,30.533759177464322
F16099259,24.932809149760335
F16099482,26.086474224705153
F12110780,64.04214537384914
F12110819,19.94313976751503
F12110913,45.275104414428725
F12111193,88.29667569284236
F16099547,70.44823241222593
F16120368,43.316765171495305
F15111544,25.22421646252403
F17045750,30.782859527397132
F13110535,20.78236801608643
F12111617,24.260217501871004
F12111694,21.807207125154463
F14093813,27.78338357181121
F13111284,19.6891666282419
F13111591,25.09447609077101
F13071377,29.14008665347032
F16060484,28.904437880552592
F17023937,58.48791868900191
F17024076,70.04391198888086
F15031351,30.401539571603422
F16025294,65.34617033233651
F12112205,17.49215888616057
F16036644,38.862628884120014
F16036679,34.56450728207648
F13111638,19.071910502697083
F13111679,21.50243121732493
F12112420,22.495203895700385
F15112234,11.658773027211533
F15112341,25.57585689473969
F17015373,34.988311705207074
F17056346,37.415161988648606
F12113020,34.0370769093875
F12113384,19.246933935159532
F13112177,31.13987324212296
F13112701,14.864781780131977
F16120793,37.30709296379371
F12113689,27.42598576816478
F15031724,12.21881204676179
F16091275,17.1788612453463
F13076970,23.811370009886474
F16024649,41.19233592163105
F14071572,39.49146449960449
F16093041,21.80959359416334
F16120893,35.171436066502814
F11120283,38.53001344006352
F17028584,25.409610546779206
F12114266,17.1788612453463
F11120532,17.18421118878216
F17025021,27.9165863593253
F17025346,14.5970482234641
F15038995,25.602727047535836
F14076144,17.745184051571805
F15040678,178.27751245717067
F14078597,15.508084903353508
F14078909,27.9917744911855
F15102988,396.7262265109833
F16066105,14.5970482234641
F16117949,27.9917744911855
F14082160,30.859827051079254
F13113379,14.949090483586406
F11123020,36.17290996371036
F11124122,14.854916466153586
F11124581,37.6795486638293
F12118669,13.687692274385526
F16067658,13.687692274385526
F15110727,10.00763774437776
F13110557,38.18633610435558
F16036503,34.82853879135308
F14097449,20.610783041981538
F15106016,12.652834304519656
F13099147,50.84767193420845
F15106685,27.9917744911855
F15106725,26.310942087751112
F13100460,47.24132673800276
F16033129,54.80841533164799
F14087553,42.48508400303496
F15049434,19.187455336623277
F16098688,11.893942724734885
F15111175,29.830217424106323
F16037437,12.420376474746071
F12118694,18.63626590046548
F11128046,20.481860303600435
F11120848,65.34617033233651
F11120985,15.603452168787326
F15054610,16.30902013171408
F15054667,16.922500371479835
F13113268,43.03261364873586
F16037418,72.41413591217163
F12114653,30.024015063095106
F11121140,37.72636292321318
F11121157,15.75055670653722
F11121181,11.388627922770096
F11121379,40.01030411498029
F11121431,42.63447450780623
F11121478,24.802681138424227
F16100027,20.430599310230292
F13113386,11.464292788720874
F14000120,27.04265290887173
F11121787,46.10026195028272
F11121865,28.519391595379542
F11121966,155.8090743670377
F14096316,27.183710404440017
F15055093,18.114093917071788
F15113179,52.87333562274974
F11122297,37.36741348028998
F11122504,26.624982307171283
F11122572,27.346921061135454
F15113503,15.436241217149382
F12115672,42.2630348763958
F12115687,26.506450361086756
F12115813,41.38380190135737
F12115828,17.1788612453463
F16037739,19.21567192557691
F16037854,28.697315076677558
F14000652,19.079049242348965
F14096587,17.653793705649072
F11122694,38.544306048460705
F11122949,15.861350351489321
F11122956,32.17179386014175
F11123042,25.984184122950502
F11123060,55.64911318458163
F15055516,25.86681340427414
F12116376,38.196702987751465
F12116572,46.9413918580301
F11123637,41.88472764107365
F17051873,44.12200883320884
F11124031,66.7616063093453
F12117195,17.111569280416653
F14001912,58.03273412973956
F15113550,23.054605709109047
F11124479,19.722572709233518
F11124848,22.756946878801493
F14002345,21.80959359416334
F11124959,16.013421637407614
F11125014,20.576577838802855
F11125300,17.95934764247935
F11125367,21.721624376540035
F11125399,31.32252271513096
F15056404,47.53401905766516
F12118041,30.326085546654475
F14002893,25.87358464652184
F11125475,30.31504802397983
F11125594,26.262727054171833
F14098009,18.996006102930355
F12118934,21.50368936151209
F12118940,24.260217501871004
F17015684,42.697794373011156
F16073321,11.22536617287392
F16073420,17.390786858066953
F15114237,14.522635995131438
F11126142,39.578890476384714
F11126280,129.03764740131393
F16099721,13.684755117219483
F16037674,56.46821475128
F15115400,12.12738769485676
F16102393,181.6624803399839
F14014431,22.84235231605534
F11126547,14.185508372228025
F14003455,30.536894531253072
F14098460,21.461968310619365
F11126753,8.361344102614618
F11126784,33.24473516068329
F11127207,29.852570909659867
F12119532,138.21683110809593
F12119568,13.005346963951926
F17038295,28.253029261133538
F14003824,35.4054786462725
F14004119,14.582035678261214
F14004316,40.059977749321305
F14098832,42.970087377289296
F11127846,32.83285093304474
F12119704,13.653445058740685
F12119757,29.2849733279711
F11128129,19.311828856453207
F15066203,83.34243748073968
F17047764,50.451648716195336
F17060598,18.685320724128573
F17063227,187.71069949615577
F16101368,48.139790758065196
F17046505,36.64647822331023
F16040826,25.313526655450445
F17000777,35.1133031096977
F17039310,51.16529891335752
F15061626,66.08041405916758
F16041618,31.104587099247258
F16102877,28.662571383159904
F17052229,36.88372406756122
F15064818,20.036611540219454
F14018514,15.079335461275047
F17018050,18.035812527419917
F14110983,18.223485123803233
F16044488,49.56371500613642
F17052893,26.600945570212424
F14024264,18.07422546453068
F17063568,30.401539571603422
F15069590,21.398913145690972
F16105331,23.060478557573667
F16004777,15.861350351489321
F16047335,47.08622228623546
F14028196,15.356280301953008
F16105905,16.432654957437325
F11128999,21.321031419424433
F12124054,28.134493941753977
F16101385,5.909733612313526
F11134117,18.034118887732244
F11134428,29.828842932513325
F11135004,23.50514276628085
F16080608,39.51699551273014
F16081035,43.41021581102666
F13027008,26.94611345617449
F16005969,60.35172638998118
F17004062,36.29130517992143
F16048178,17.118223736274068
F14030620,20.117470739687956
F14031839,18.1463124926942
F16106963,48.139790758065196
F14033613,16.91178126325705
F14034068,14.786160363848182
F17004968,15.701732409288665
F15008737,24.968505668439043
F16010194,26.86618293133386
F16108423,26.673994324643502
F14039249,36.69644390532716
F15011245,58.190382670670694
F13043509,20.824969298966145
F14044431,16.193104302425954
F14044876,41.38380190135737
F17061647,40.07360719980699
F13049075,26.968492078813682
F14100192,25.656753316720952
F11128455,9.69631789784686
F14004841,37.907322611597195
F15114867,41.38380190135737
F12120293,45.51412174300071
F12120363,44.31759929164598
F15057365,23.22435638216662
F11128628,44.34695310639316
F16100739,26.624982307171283
F11129028,54.395223795351
F11129087,16.760818559449596
F11129213,12.16750010199837
F11129444,15.49825796112448
F11129467,58.394339396881605
F11129487,15.31726774400858
F12120993,37.717274647425526
F12121185,49.56371500613642
F14099632,41.30624472378264
F14004929,19.69083466970595
F14005405,22.591105879079773
F11129615,17.657803024615223
F11129901,9.97276982257216
F11129973,29.2849733279711
F11130057,38.377282742889435
F12121322,40.18778356792527
F12121663,64.19860943328167
F16122039,16.923011571874078
F12122080,29.830217424106323
F12122260,33.12515988783268
F14005903,36.93344975819212
F14005914,9.686067744820743
F11130686,48.79898481371228
F16039455,31.02161793552135
F15115638,38.68964708539531
F16039601,45.416667901038196
F11130782,27.732327168974248
F11130885,9.051454332986987
F11130953,14.927553008529951
F14006437,46.87298489054522
F12122882,16.366507075561348
F14006492,23.9086566197826
F11131390,26.849428746729764
F11131476,14.135560254481735
F14100528,19.983981123740676
F15058503,34.7648119696521
F12123234,26.050497814041663
F12123462,40.638166136240415
F11131902,17.085075139673922
F11131958,35.318340894595686
F11132008,11.929285697318514
F11132027,27.796402340533962
F11132201,45.417560914283634
F11132206,13.316687670525745
F11132211,21.206072489531312
F11132293,18.789352183853442
F14006927,15.112312163646482
F15115947,16.83342439980834
F11132705,14.240983693157501
F11132869,17.627355242611962
F14101083,17.593803875259887
F14101272,13.941520870615046
F12123519,20.075171331414392
F12123557,24.76922214167631
F12123638,7.482001227771039
F12124011,41.564038184632665
F17046148,58.03273412973956
F11132992,32.63021341318364
F11133180,15.189082437618342
F16039836,39.932508953938694
F16039902,31.552982391832746
F16040119,19.957803418894258
F12124263,17.557297217932863
F12124530,12.265943628463646
F17046320,32.58819513096514
F11133752,11.493369057464191
F11133809,36.88372406756122
F14101494,21.807207125154463
F14101569,42.48508400303496
F14101590,29.704092771532174
F14101595,67.89122185381053
F14101767,43.25292410667375
F16074420,19.804074247398162
F16074475,18.499693590937635
F14007861,13.244357827472637
F14007862,25.73483317502143
F12124634,20.982821314386346
F12124684,15.774183894668903
F12125050,17.17257129003139
F11134577,6.19877858193005
F15116553,29.253313389867813
F14008461,26.869491253682167
F16114191,54.0445581574628
F17025202,18.65231424430749
F16096066,181.6624803399839
F15046493,20.852004426824653
F15084427,60.46215383886404
F17068962,58.48791868900191
F17081765,18.07422546453068
F17085191,52.05491000695132
F17094590,26.987444171494666
F17098557,33.01476961203925
F17098812,57.363382426199394
F17099532,20.036611540219454
F17101514,12.345078305625012
F16087615,47.70178647088083
F15086912,19.22369981356033
F15022937,58.87600491447443
F13061710,15.356280301953008
F13063231,16.17264271399017
F14057624,14.854983291936078
F13064728,16.17264271399017
F13069031,57.694797142503745
F14064678,14.254398406346374
F13074046,19.302451559043288
F16024216,20.168154443165356
F17035837,17.584016987712417
F17024952,22.487757198723603
F17011580,37.415161988648606
F17062740,30.625874240720435
F14075264,30.13849833525714
F15101177,12.214278035380191
F15041111,14.868132720359228
F11134621,27.033903286906906
F11134683,27.14539574914152
F11134917,37.456494743332875
F11134974,48.139790758065196
F11137728,68.98759507433553
F17045505,26.74099506656418
F13101375,29.830217424106323
F14102321,49.90825531892484
F17018411,11.020010931114816
F17006864,10.00763774437776
F11138874,18.130174355443415
F11139350,36.74979826388014
F11140448,30.376288542771764
F15118281,57.01898987769823
F12125197,42.48508400303496
F11135230,40.07360719980699
F16040633,18.529107072194865
F13000579,20.88002562200245
F13000960,30.782859527397132
F11135714,70.04391198888086
F11135764,14.997104817984503
F11135768,70.04391198888086
F11135803,24.32325594874312
F11135836,27.72029358314807
F11136019,20.584830345549605
F15060074,30.523819379177922
F14008923,21.91823269097524
F15060296,20.63439310004255
F14102569,71.5117115034647
F11136490,28.12825060129186
F11136536,32.94235891234814
F11136610,20.726188764483343
F11136641,13.808866717332142
F11136803,26.869491253682167
F11136808,39.803062846810164
F15117136,19.094826886941966
F15117161,16.813453777191114
F15117171,12.866163783822543
F15117259,21.25249704204615
F13001597,16.482247501255003
F11137074,19.21143830480984
F11137103,12.700138075203148
F11137348,18.587232652543054
F17083112,71.19168134274479
F13016412,14.854916466153586
F16119411,12.571341045874446
F15108002,19.40265492438101
F17014118,16.760818559449596
F14009882,28.31390432758835
F11137580,55.64772096707505
F11137609,27.76584982231321
F11137846,12.94309040529793
F14103575,47.24132673800276
F13105028,15.306538489037818
F16036396,19.302451559043288
F14094006,45.233625756240386
F16036595,29.02428750824141
F14003592,39.01534938814441
F16075503,26.54234256124819
F13002161,12.985182199003448
F13002351,18.114093917071788
F13002644,395.4178882851382
F15060956,59.77697634979238
F17063037,22.038797141979067
F17029078,20.279388723708646
F16101624,14.5970482234641
F15116665,41.320910550954544
F16101820,40.96956429418219
F11138078,50.85039296609589
F11138363,14.253429045956084
F14103691,30.64670807526573
F14103790,22.93380076949146
F16040921,33.43287787418469
F15117611,28.853154149122123
F11138920,18.668431678720527
F11138964,22.487757198723603
F13002846,40.72807681150539
F17016652,23.674229679050153
F13003340,11.69663003165307
F15060657,13.421857641727929
F16041870,28.912726465305685
F17001213,21.50368936151209
F14012829,40.442867044437556
F17001658,11.658773027211533
F17017692,29.675867798182477
F11139100,18.965079698720604
F11139484,13.520257154704952
F11139548,12.177258033991798
F13003663,27.447811758135305
F13003753,37.096452853010085
F14010583,34.150042503099776
F15066215,51.377686860169376
F17039983,18.191765146995543
F16005361,39.62226019370712
F14031184,20.88002562200245
F15005348,31.490610003727625
F14010830,7.020351848441466
F17016671,19.003410597970692
F17016760,13.169044254337114
F11139744,18.387512391947745
F11139845,11.96530708202962
F16107113,15.985511030646688
F15076747,70.04391198888086
F15077514,49.04308747113548
F17067624,27.322834168030347
F16108442,11.408155045488478
F11139880,53.826482600785475
F11140022,21.35617437591685
F11140158,17.243779963635784
F11140168,19.874317356137567
F14104872,42.70153729029893
F14104879,16.706817364151725
F15009767,19.302451559043288
F17005849,16.75666911271915
F13040791,22.487757198723603
F16012979,21.807207125154463
F16013445,21.807207125154463
F17054435,32.323777997836416
F16016517,11.437417513635161
F16016683,28.912726465305685
F17073162,26.600945570212424
F17074530,27.262770439889895
F17076328,19.95116771672853
F17082414,9.174113295824592
F17095473,14.781733728429904
F13006772,19.307447712206727
F13011075,16.91178126325705
F14011120,18.886522922436015
F14011130,23.567181464671886
F14011167,29.702933286502496
F14011413,15.112312163646482
F14011429,47.54084403914588
F13004329,34.97609657415738
F14011570,15.200002539316692
F17056888,38.80162075150158
F11140261,12.973481470599276
F11140416,10.630621391570442
F11140513,40.27536400715553
F13015048,15.005140459093791
F13015572,28.912726465305685
F13017378,17.1788612453463
F13018476,11.658773027211533
F13020167,18.587232652543054
F11140544,10.805848631987237
F11140596,17.725164696642654
F17057141,34.879864477151855
F15061560,48.80508391325095
F15061929,17.959593083050613
F14011770,28.044065764956336
F14011800,18.52687741352197
F13004531,41.85435038110119
F15118492,55.34901974176106
F11140735,62.99510253701449
F11140762,22.18252446731291
F11140928,26.313167735300205
F11141004,22.487757198723603
F11141111,27.9165863593253
F11141112,29.724703518082578
F11141115,26.613150343398296
F11141130,26.673994324643502
F11141187,30.13849833525714
F11141238,18.133018982355484
F13005220,24.25309522700284
F13005461,19.12854027268688
F13001383,39.398820290228706
F16029796,28.04172848382749
F13015489,21.145606708817986
F13018098,21.131653998962364
F13018295,14.894625503945711
F13019968,43.67639416207126
F11143127,28.158341551947206
F15119523,31.338011802841326
F11145379,159.40182079343256
F13009234,42.24293401744405
F13009442,14.854916466153586
F11145818,12.673648497427338
F11145947,30.683092085818192
F11146211,14.402090602289304
F16042848,31.35833367236265
F11148157,11.204710097135
F11141711,26.575043175046606
F17001384,39.568618993825595
F17029600,56.82797056826117
F13005956,62.18225261689433
F13005972,30.178379460735027
F11142010,20.583914973037643
F11142068,20.50625037156052
F11142390,14.416170818811626
F15062224,40.18778356792527
F14106077,11.658773027211533
F14106364,35.88744101994248
F14106412,36.03905470265877
F17029860,54.80841533164799
F13006247,43.20488663717811
F11142513,25.93432322939072
F11142896,39.66545060970884
F13006287,14.416170818811626
F13006673,46.395876173134795
F13006870,54.814832336721366
F11143488,18.55730975212948
F14013469,15.085021390678914
F14106818,19.212671335078173
F16042275,53.52368615726131
F16042375,14.5970482234641
F16042380,14.5970482234641
F11143774,41.50900625472584
F11143828,14.416170818811626
F11144022,12.248378554305111
F13007655,46.64089964383925
