,Incident_Numberinc_,t0,t1,t2,t3,t4
8060,F12074865,0.6341058,0.17177539,0.028587854,0.028573802,0.1369572
8061,F17043332,0.7996676,0.05009392,0.05009624,0.050040066,0.050102092
8062,F19048127,0.05012656,0.050257012,0.050099123,0.050164368,0.79935294
8063,F12056360,0.018184906,0.018182512,0.57673186,0.36866945,0.018231306
8064,F16111380,0.040417653,0.040002823,0.04032503,0.8380879,0.041166563
8065,F19034714,0.7032561,0.033333495,0.033383444,0.19669366,0.033333343
8066,F17045462,0.2,0.2,0.2,0.2,0.2
8067,F13004552,0.5975349,0.100692704,0.10071922,0.10029191,0.10076126
8068,F19045132,0.88490355,0.028583068,0.028672908,0.028740805,0.029099662
8069,F19051726,0.10001332,0.10000001,0.1001423,0.59984434,0.10000002
8070,F15046160,0.033361252,0.18195583,0.7177513,0.033491965,0.033439655
8071,F17088002,0.066965766,0.07237511,0.06666744,0.066678785,0.72731286
8072,F16051048,0.5975332,0.1006931,0.100719556,0.10029195,0.10076216
8073,F12082571,0.050005514,0.050000004,0.050060216,0.79993427,0.05000001
8074,F18068694,0.020133598,0.020006213,0.020109866,0.9189469,0.020803405
8075,F18030853,0.02857579,0.02857149,0.7861239,0.12812929,0.028599527
8076,F13032580,0.029411077,0.3716259,0.028713848,0.028661802,0.5415874
8077,F16088785,0.015387369,0.015550858,0.015397594,0.77167386,0.18199037
8078,F15017405,0.11505,0.020006493,0.020385604,0.17210136,0.6724565
8079,F16099547,0.10322346,0.10110259,0.5909515,0.10086745,0.10385506
8080,F19025276,0.02500151,0.025002632,0.02501828,0.8998705,0.025107104
8081,F13034383,0.014287709,0.014286018,0.44146743,0.5156435,0.014315373
8082,F17001673,0.014431408,0.014561661,0.9423733,0.014305993,0.014327627
8083,F18098972,0.7032558,0.0333335,0.033383433,0.19669396,0.033333346
8084,F17016898,0.018252846,0.018183634,0.018244464,0.92689013,0.018428909
8085,F16020682,0.04000689,0.63331944,0.24667056,0.040002022,0.04000108
8086,F17129345,0.050010953,0.79985386,0.05007919,0.05000198,0.050054025
8087,F15042648,0.8993958,0.025002357,0.025100756,0.025130663,0.025370408
8088,F15051554,0.5115409,0.033642255,0.033392232,0.033358198,0.38806644
8089,F18017244,0.04001028,0.83991116,0.040074717,0.040002685,0.04000109
8090,F18137788,0.06669489,0.73320526,0.06675746,0.066674285,0.06666806
8091,F18115193,0.13317709,0.46592733,0.02268531,0.022420576,0.3557897
8092,F14055330,0.2,0.2,0.2,0.2,0.2
8093,F19018287,0.70325714,0.0333335,0.03338356,0.19669248,0.033333346
8094,F15031552,0.88518184,0.028574564,0.028662387,0.0286597,0.028921545
8095,F12032257,0.050001442,0.05000571,0.7997834,0.050208688,0.050000664
8096,F16117849,0.03344761,0.53290427,0.03350679,0.033334702,0.36680666
8097,F16044427,0.028576836,0.8856729,0.02858207,0.028575694,0.028592471
8098,F19024302,0.015421965,0.01538766,0.4929601,0.015504342,0.46072593
8099,F13028709,0.025773838,0.025127146,0.025160406,0.43128794,0.49265072
8100,F15083328,0.10004502,0.100020096,0.10023074,0.5989005,0.10080369
8101,F14006110,0.101512656,0.10000962,0.101004526,0.10097643,0.59649676
8102,F15040821,0.015385677,0.015385551,0.015396785,0.9384097,0.015422335
8103,F13058500,0.04042053,0.04000444,0.040332817,0.83798563,0.041256577
8104,F13071345,0.2307919,0.050467968,0.050951187,0.050264597,0.6175243
8105,F16028000,0.06765323,0.4005047,0.067391716,0.067315795,0.39713454
8106,F13095420,0.067073,0.06666953,0.06696258,0.06694103,0.73235387
8107,F11041666,0.028571622,0.028571432,0.88564384,0.028602641,0.028610455
8108,F15001022,0.040109184,0.04000764,0.04008268,0.040347945,0.83945256
8109,F17050875,0.7186739,0.18116502,0.033352997,0.033339154,0.03346895
8110,F19049972,0.10002989,0.5998776,0.10008315,0.10000569,0.10000372
8111,F14047057,0.02008001,0.020235067,0.020054916,0.020275658,0.9193543
8112,F15078170,0.025136352,0.025000956,0.8993437,0.025117109,0.025401847
8113,F16005018,0.033970837,0.60809356,0.0343942,0.03362636,0.28991506
8114,F19006224,0.10002988,0.5998778,0.100082934,0.10000568,0.10000372
8115,F19017237,0.06668397,0.7332625,0.06671478,0.066669956,0.066668816
8116,F16010432,0.050022196,0.050000105,0.05000113,0.050000083,0.7999765
8117,F16052583,0.8453659,0.025028346,0.025062043,0.025148127,0.07939564
8118,F14046997,0.04001158,0.6341137,0.24582931,0.04000212,0.040043272
8119,F14076599,0.06668065,0.39999798,0.066698544,0.06682617,0.39979663
8120,F18004419,0.022251522,0.022224318,0.022682516,0.022314139,0.9105275
8121,F14108010,0.04002657,0.040000014,0.040007766,0.040046684,0.839919
8122,F12079221,0.016717093,0.01666803,0.016873958,0.016751623,0.9329893
8123,F14048756,0.02500368,0.02526728,0.6462904,0.025798982,0.2776397
8124,F14065289,0.03340482,0.033338346,0.033389214,0.033560723,0.8663069
8125,F16084605,0.79796654,0.050004415,0.050339084,0.05032991,0.051360052
8126,F12103070,0.31623974,0.033416513,0.5835324,0.03338736,0.033423975
8127,F18133830,0.010565248,0.010528181,0.37374896,0.5944712,0.010686392
8128,F18077468,0.028735342,0.028583376,0.88459796,0.02879189,0.02929142
8129,F15044084,0.025001511,0.025002634,0.025018292,0.89986706,0.025110535
8130,F11041080,0.02010181,0.020004572,0.91947275,0.0200759,0.020344976
8131,F19025883,0.37092844,0.025004499,0.025142912,0.025157817,0.55376637
8132,F18047407,0.89895195,0.02500935,0.025145033,0.025194807,0.025698883
8133,F14064773,0.06712213,0.066671334,0.06717576,0.06696915,0.7320616
8134,F14018060,0.02000101,0.7211013,0.020099549,0.119562484,0.11923567
8135,F15115921,0.033359695,0.8665609,0.033335123,0.03333643,0.033407856
8136,F15042200,0.028576896,0.88568413,0.02857927,0.028572936,0.028586743
8137,F19038580,0.020000095,0.020000005,0.9199665,0.02001449,0.020018894
8138,F13014100,0.86432815,0.03463218,0.03353488,0.03349018,0.034014612
8139,F17062876,0.022393625,0.022231344,0.49169582,0.3765489,0.08713031
8140,F18049125,0.028575791,0.028571492,0.7861232,0.12812999,0.028599529
8141,F18073720,0.10001332,0.10000001,0.10014279,0.5998439,0.10000002
8142,F15119727,0.033336554,0.8666528,0.033342864,0.033333987,0.033333786
8143,F18085066,0.6089606,0.30528048,0.02861191,0.02857491,0.02857204
8144,F12053044,0.01438589,0.01428646,0.790916,0.014359758,0.16605182
8145,F14076642,0.05000145,0.05000572,0.79978156,0.050210577,0.05000067
8146,F12000270,0.6207441,0.020005124,0.020101171,0.020007996,0.31914157
8147,F18077198,0.022380684,0.022939717,0.022283453,0.022562724,0.9098334
8148,F18044478,0.10001333,0.10000002,0.100141734,0.59984493,0.100000024
8149,F11089052,0.040410306,0.04340278,0.0419041,0.040039476,0.83424336
8150,F18021848,0.040009078,0.8395651,0.04033891,0.040005844,0.04008114
8151,F16084782,0.10017693,0.5973255,0.10000317,0.10000282,0.10249159
8152,F15014607,0.100000404,0.5994404,0.10055294,0.100001335,0.10000496
8153,F18028651,0.8647394,0.033415753,0.03373939,0.033704516,0.034400944
8154,F12039805,0.44115406,0.040090006,0.040000785,0.040003274,0.43875185
8155,F13050072,0.02263566,0.022324482,0.40177238,0.022389453,0.530878
8156,F11156599,0.06715288,0.06852437,0.06694848,0.06694054,0.73043376
8157,F16037854,0.018196968,0.55927396,0.38591078,0.01818511,0.018433176
8158,F16003346,0.7979685,0.050004415,0.05033908,0.050329905,0.051358107
8159,F15116233,0.050206244,0.2997476,0.050163284,0.05000142,0.54988146
8160,F16057557,0.42313996,0.5168283,0.020010334,0.02000374,0.02001765
8161,F13026339,0.033381365,0.86297584,0.03626352,0.033974003,0.033405226
8162,F19045027,0.028575791,0.028571492,0.786117,0.1281362,0.028599529
8163,F12106048,0.5994115,0.10039593,0.100009836,0.10000687,0.10017588
8164,F19018241,0.2,0.2,0.2,0.2,0.2
8165,F13026870,0.39369223,0.27381968,0.018209346,0.2960606,0.018218167
8166,F14090039,0.020338183,0.68628556,0.020062577,0.020026637,0.25328705
8167,F16042848,0.2,0.2,0.2,0.2,0.2
8168,F13005461,0.014393953,0.014292976,0.46228638,0.23232844,0.27669826
8169,F13030104,0.100029886,0.5998778,0.10008298,0.10000568,0.10000372
8170,F11082513,0.2,0.2,0.2,0.2,0.2
8171,F16060123,0.5377802,0.3620835,0.03342412,0.033334486,0.033377625
8172,F18118288,0.040542133,0.23456657,0.30809462,0.041240156,0.3755565
8173,F15025364,0.028946994,0.8842411,0.029061133,0.028720792,0.02902994
8174,F19060999,0.28569445,0.25641975,0.04032807,0.040382233,0.3771755
8175,F14061070,0.2999542,0.014287541,0.22421795,0.4471839,0.0143564185
8176,F13073434,0.015405917,0.015386667,0.4770317,0.015482204,0.47669348
8177,F13035745,0.4160674,0.26999193,0.025069105,0.2636435,0.025228119
8178,F13015342,0.3141027,0.028582206,0.028579252,0.028962476,0.59977335
8179,F16063579,0.066683985,0.7332623,0.06671492,0.06666996,0.066668816
8180,F18029222,0.0125368945,0.012502305,0.47394717,0.012740234,0.48827338
8181,F12108912,0.73245645,0.066981934,0.066873424,0.0667524,0.066935785
8182,F16010696,0.26717475,0.050235312,0.050005414,0.050005544,0.582579
8183,F18072518,0.700119,0.033333857,0.1998646,0.033348884,0.033333655
8184,F12098190,0.49120265,0.040000338,0.040631134,0.040144116,0.3880218
8185,F17086256,0.011162907,0.011158101,0.66341555,0.011157563,0.3031059
8186,F12079911,0.5484816,0.30151486,0.050002094,0.05000038,0.050001122
8187,F12014498,0.04001231,0.22122009,0.65876,0.040003445,0.04000413
8188,F16043154,0.025020692,0.53113097,0.3938321,0.025014961,0.025001269
8189,F11087268,0.050019186,0.7997662,0.05008566,0.05000249,0.050126523
8190,F15115174,0.04041764,0.04000282,0.040325023,0.83809006,0.041164503
8191,F14016231,0.28491068,0.025000729,0.025004182,0.02501618,0.64006823
8192,F14046376,0.012503534,0.012521585,0.19403087,0.34959632,0.43134767
8193,F15041151,0.020078218,0.095665105,0.73328114,0.020019686,0.13095585
8194,F15037276,0.066679806,0.06666676,0.733275,0.06670137,0.066677056
8195,F14101410,0.8851853,0.02857456,0.02866238,0.028659692,0.028918026
8196,F18072717,0.79664177,0.050035655,0.0503789,0.050643697,0.052300017
8197,F12021358,0.028756931,0.028823787,0.8846398,0.02869681,0.029082645
8198,F17010243,0.8399965,0.040000193,0.040002998,0.04000032,0.04000001
8199,F18064301,0.7032585,0.033333495,0.033383686,0.19669099,0.033333343
8200,F18072492,0.022345314,0.12504023,0.8074123,0.02238603,0.022816088
8201,F12116325,0.016726675,0.01666846,0.9330514,0.016719362,0.0168341
8202,F15007378,0.02513662,0.02586138,0.89853287,0.02509786,0.025371252
8203,F16120368,0.10018437,0.10000655,0.100798935,0.100102335,0.5989078
8204,F15004635,0.016684556,0.016668895,0.52075094,0.016769016,0.42912653
8205,F16057614,0.25194916,0.4862598,0.23824723,0.011773636,0.01177019
8206,F18077853,0.050322603,0.050002396,0.050271966,0.33272776,0.51667523
8207,F13049066,0.60547304,0.30878705,0.028594509,0.028573072,0.028572362
8208,F11025787,0.015532359,0.015392355,0.7808193,0.1728575,0.015398487
8209,F13030005,0.15056217,0.7737564,0.025665976,0.025011895,0.025003588
8210,F15107657,0.06819232,0.06666968,0.06729408,0.067634046,0.7302099
8211,F18051511,0.03334809,0.03343504,0.033392593,0.20587675,0.6939475
8212,F18033279,0.066679835,0.06670019,0.07238426,0.7275663,0.06666941
8213,F18026524,0.014304026,0.014289613,0.6786481,0.014421576,0.2783367
8214,F16084758,0.033451956,0.37248167,0.033346813,0.033384245,0.52733535
8215,F14063534,0.066675335,0.73322314,0.06676545,0.066668324,0.066667795
8216,F17034395,0.025216239,0.08328743,0.025065674,0.47046837,0.39596233
8217,F14095085,0.018193968,0.018206287,0.2770804,0.66833663,0.01818272
8218,F13094667,0.040010672,0.8399204,0.040035542,0.04000187,0.040031515
8219,F18057504,0.06701672,0.06851425,0.066876926,0.06701673,0.7305754
8220,F18109020,0.02857579,0.02857149,0.7861295,0.1281237,0.028599527
8221,F15112414,0.8851842,0.028574562,0.028662382,0.028659698,0.028919173
8222,F14060892,0.10007264,0.59949476,0.100030564,0.10001173,0.10039028
8223,F18064424,0.050013345,0.544734,0.3052473,0.05000343,0.050001916
8224,F13031406,0.014319944,0.06854309,0.4694174,0.23343371,0.21428585
8225,F15033637,0.066679806,0.06666676,0.733275,0.06670135,0.066677056
8226,F12115764,0.011793508,0.011765768,0.37556654,0.58898324,0.0118909255
8227,F17033753,0.050008282,0.799965,0.05002343,0.050002027,0.050001226
8228,F12108340,0.022240015,0.82195044,0.022328248,0.023060625,0.110420674
8229,F14064264,0.06795021,0.34953567,0.067300744,0.06723999,0.4479734
8230,F17098771,0.040008835,0.44781595,0.04010632,0.040002897,0.43206602
8231,F13051267,0.018260656,0.018515917,0.018401602,0.45907542,0.48574638
8232,F19020779,0.01670115,0.017059958,0.017197743,0.016842784,0.93219835
8233,F15022096,0.7979587,0.050004415,0.050339106,0.05032993,0.051367924
8234,F18049079,0.028575787,0.028571488,0.7861312,0.12812199,0.028599525
8235,F18062744,0.028575793,0.028571492,0.7861425,0.12811068,0.028599527
8236,F19031188,0.06825844,0.06667676,0.06779628,0.7250647,0.07220386
8237,F12015593,0.8856221,0.02859878,0.028597733,0.028582316,0.028599052
8238,F13048480,0.016666818,0.016670918,0.5021927,0.016850824,0.44761872
8239,F14023328,0.7324467,0.06698977,0.066873975,0.06675247,0.06693714
8240,F16107266,0.10148026,0.10000961,0.1010015,0.10097281,0.59653586
8241,F12080711,0.8995308,0.025021039,0.02508754,0.025073856,0.025286678
8242,F15010583,0.06668957,0.7331836,0.06667731,0.06667044,0.0667791
8243,F11095161,0.8666628,0.033336483,0.033333737,0.03333349,0.033333514
8244,F13050069,0.028622303,0.028641269,0.028609863,0.028728282,0.8853983
8245,F18003208,0.26826176,0.050203785,0.05001525,0.050021786,0.58149743
8246,F17030153,0.10052649,0.5962876,0.10076485,0.10119144,0.10122965
8247,F15118492,0.8851811,0.028574564,0.028662387,0.028659701,0.028922234
8248,F18105042,0.06667569,0.39996648,0.066765144,0.39992586,0.06666685
8249,F17122272,0.8381667,0.04000265,0.040295664,0.040386416,0.041148566
8250,F18120635,0.040073056,0.040005498,0.040062927,0.040095683,0.83976287
8251,F16036689,0.050008245,0.7999315,0.050057635,0.050001573,0.05000105
8252,F13099907,0.025000405,0.025003392,0.025565222,0.025364457,0.8990665
8253,F13067815,0.02858598,0.33569664,0.02864136,0.5785026,0.028573444
8254,F13091472,0.83999646,0.040000193,0.040002998,0.04000032,0.04000001
8255,F13004997,0.040384144,0.0410927,0.040507853,0.040354177,0.83766115
8256,F18117571,0.013369456,0.01354067,0.9462904,0.01336481,0.013434633
8257,F18069647,0.033337217,0.033400793,0.03337767,0.8665495,0.033334818
8258,F13021149,0.016847225,0.017018804,0.9323681,0.016798006,0.016967867
8259,F12055994,0.033423692,0.025351135,0.02568984,0.8898786,0.025656803
8260,F17052782,0.9199952,0.02000145,0.020002529,0.020000517,0.02000029
8261,F15013129,0.067792706,0.40073955,0.06734501,0.06731743,0.39680526
8262,F17021596,0.018254358,0.018182319,0.6413963,0.30377674,0.018390277
8263,F14067108,0.06709699,0.06672262,0.06691334,0.06677018,0.73249686
8264,F14013792,0.72849786,0.06681854,0.067372926,0.0668825,0.070428155
8265,F11061937,0.028646315,0.030074896,0.02862086,0.02873315,0.8839248
8266,F12077668,0.5310211,0.31842083,0.05016417,0.05006493,0.050329015
8267,F18029790,0.2,0.2,0.2,0.2,0.2
8268,F11051252,0.2,0.2,0.2,0.2,0.2
8269,F15033044,0.05000825,0.7999308,0.050058354,0.050001573,0.05000105
8270,F13095869,0.020015165,0.31204313,0.020055356,0.02047412,0.6274122
8271,F13065309,0.02513635,0.025000954,0.89934486,0.025117105,0.02540072
8272,F18017638,0.2,0.2,0.2,0.2,0.2
8273,F12103917,0.033371165,0.8663182,0.033561893,0.03333981,0.03340889
8274,F12051138,0.04000724,0.8399497,0.040040743,0.04000138,0.040000916
8275,F18109120,0.70326155,0.033333495,0.033384126,0.1966875,0.033333343
8276,F18048613,0.028574657,0.4571031,0.028607214,0.45714352,0.028571514
8277,F18093879,0.025003398,0.025002174,0.025030568,0.67365354,0.25131032
8278,F11050541,0.10148338,0.10000961,0.10100544,0.10097618,0.59652543
8279,F18010718,0.014331678,0.014286901,0.53662103,0.014381558,0.42037877
8280,F17092451,0.066688016,0.7331737,0.06667682,0.066678695,0.06678274
8281,F16016910,0.04036311,0.040002473,0.040241115,0.040230267,0.839163
8282,F17049780,0.025143398,0.02500154,0.025125373,0.8993276,0.025402145
8283,F18070151,0.033343267,0.8666235,0.033363353,0.033335634,0.033334184
8284,F19016916,0.015401312,0.0153998295,0.015564094,0.39966637,0.55396837
8285,F18059092,0.0125582395,0.01276132,0.6671555,0.20454828,0.10297664
8286,F14032034,0.041724224,0.040271193,0.040281035,0.040145442,0.8375781
8287,F13043637,0.028571624,0.028571434,0.8856439,0.028602637,0.02861045
8288,F16017044,0.033338115,0.86664593,0.033346746,0.03333519,0.033334035
8289,F19059832,0.60895556,0.3052864,0.028611094,0.02857491,0.028572042
8290,F16079650,0.028593889,0.4440119,0.028605808,0.47021672,0.028571686
8291,F15098669,0.066667035,0.3729807,0.4270182,0.06666698,0.06666708
8292,F16105484,0.0679691,0.06728151,0.06709853,0.06696749,0.7306833
8293,F16032684,0.04043406,0.8389412,0.040076457,0.040024724,0.040523518
8294,F11125594,0.8851843,0.02857456,0.02866238,0.028659696,0.028919077
8295,F16008602,0.05000986,0.050002765,0.05007035,0.799813,0.05010407
8296,F14089291,0.79796386,0.050004415,0.05033909,0.050329916,0.05136275
8297,F19038485,0.050009146,0.79996395,0.050023716,0.050001744,0.05000148
8298,F18112744,0.57386506,0.30428338,0.040308658,0.040304862,0.041238
8299,F16021170,0.36245567,0.27082717,0.33594534,0.01538705,0.015384737
8300,F15024829,0.014332246,0.0142863905,0.50746787,0.3696394,0.094274156
8301,F17035905,0.040571555,0.63989383,0.04092983,0.040391326,0.23821346
8302,F14054659,0.05007926,0.79947585,0.050125636,0.050157852,0.050161373
8303,F11148157,0.067602836,0.067033306,0.06787954,0.067978665,0.7295056
8304,F12092400,0.050412484,0.050011307,0.050005924,0.5543279,0.29524237
8305,F13110344,0.041716512,0.8371868,0.040657263,0.040123053,0.04031632
8306,F14066264,0.837491,0.04210185,0.040106434,0.0400462,0.040254537
8307,F13099154,0.8857036,0.028572442,0.028579533,0.028572487,0.028571945
8308,F15022634,0.2,0.2,0.2,0.2,0.2
8309,F13056225,0.050029162,0.799769,0.050015602,0.050003923,0.050182313
8310,F18053946,0.016778002,0.016676253,0.93270594,0.016785877,0.017053936
8311,F18098484,0.06668398,0.7332625,0.06671477,0.06666996,0.066668816
8312,F11062514,0.02521061,0.025001483,0.025166474,0.48938635,0.43523502
8313,F15059698,0.05010487,0.050010845,0.050102178,0.05000553,0.7997765
8314,F18109552,0.02857579,0.02857149,0.7861355,0.12811773,0.028599525
8315,F18029902,0.020036932,0.020011859,0.43570867,0.020157114,0.5040854
8316,F15101927,0.88518256,0.028574562,0.028662384,0.0286597,0.028920792
8317,F16069629,0.7333296,0.06666896,0.06666668,0.066667385,0.066667326
8318,F13015469,0.028577486,0.028571503,0.028574217,0.028571507,0.8857053
8319,F16000191,0.02857488,0.7421979,0.028770741,0.028587218,0.17186926
8320,F16044407,0.06688855,0.06666671,0.066883214,0.06666788,0.73289365
8321,F17027993,0.8856221,0.028598778,0.028597735,0.028582314,0.028599052
8322,F15079054,0.016670046,0.42437914,0.52546126,0.016821535,0.016667983
8323,F11098735,0.685639,0.028585762,0.028649611,0.028648963,0.22847661
8324,F16062685,0.040002488,0.8399888,0.040007833,0.040000536,0.040000387
8325,F18040056,0.02857579,0.02857149,0.78613627,0.12811692,0.028599525
8326,F14028488,0.5773201,0.3558693,0.022300502,0.02222242,0.02228766
8327,F14078068,0.6054719,0.30878827,0.028594404,0.02857307,0.02857236
8328,F15024412,0.100029886,0.5998778,0.10008297,0.10000568,0.10000372
8329,F11075818,0.033340696,0.86661285,0.0333573,0.033334624,0.033354517
8330,F16009035,0.0405729,0.6398698,0.040982388,0.040392097,0.23818281
8331,F17090000,0.8399965,0.040000193,0.040002998,0.04000032,0.04000001
